"Year","Age","Female","Male","Total","FemalePost","MalePost","Fem1","Mal1"
1964,"80",0.093454,0.112917,0.101431,32.6853079418128,14.992206145622,32.6853079418128,14.992206145622
1965,"80",0.099634,0.12011,0.10791,32.7660829424554,15.0616491383428,32.7660829424554,15.0616491383428
1966,"80",0.091382,0.114262,0.100499,32.6963688586438,15.0194232445632,32.6963688586438,15.0194232445632
1967,"80",0.092288,0.116148,0.101661,32.7229753238094,15.043482466142,32.7229753238094,15.043482466142
1968,"80",0.09859,0.125017,0.108817,32.8057719036399,15.1247549929476,32.8057719036399,15.1247549929476
1969,"80",0.08883,0.114741,0.09873,32.7182673633005,15.04667071809,32.7182673633005,15.04667071809
1970,"80",0.088406,0.113495,0.097867,32.7302236386283,15.0434401253908,32.7302236386283,15.0434401253908
1971,"80",0.087139,0.114535,0.097354,32.7325292082882,15.0602498341491,32.7325292082882,15.0602498341491
1972,"80",0.082507,0.11084,0.093043,32.6946486671429,15.0351451397087,32.6946486671429,15.0351451397087
1973,"80",0.088897,0.119515,0.100103,32.7859847905515,15.118187344926,32.7859847905515,15.118187344926
1974,"80",0.08328,0.114486,0.094374,32.7374556841555,15.0828860419008,32.7374556841555,15.0828860419008
1975,"80",0.08619,0.122033,0.098554,32.788542286974,15.1544130357902,32.788542286974,15.1544130357902
1976,"80",0.081645,0.116021,0.093478,32.751109571335,15.1115807837397,32.751109571335,15.1115807837397
1977,"80",0.080234,0.11533,0.092504,32.7504172214315,15.1132951974785,32.7504172214315,15.1132951974785
1978,"80",0.07797,0.116441,0.091501,32.7385348590342,15.1305703589006,32.7385348590342,15.1305703589006
1979,"80",0.075552,0.113017,0.088732,32.7237727480817,15.1084119405263,32.7237727480817,15.1084119405263
1980,"80",0.07447,0.114652,0.088703,32.7260888123672,15.1304631829045,32.7260888123672,15.1304631829045
1981,"80",0.074618,0.111693,0.08789,32.7448150830786,15.1120038043132,32.7448150830786,15.1120038043132
1982,"80",0.069737,0.107056,0.083104,32.6939052069788,15.0772898688079,32.6939052069788,15.0772898688079
1983,"80",0.074823,0.113094,0.088492,32.7810403733897,15.1398451767898,32.7810403733897,15.1398451767898
1984,"80",0.06793,0.106515,0.081683,32.7011336777117,15.0875997044803,32.7011336777117,15.0875997044803
1985,"80",0.068506,0.105323,0.081745,32.7263181126477,15.0840337417243,32.7263181126477,15.0840337417243
1986,"80",0.065543,0.104503,0.079635,32.698844061237,15.0839057407157,32.698844061237,15.0839057407157
1987,"80",0.061669,0.097314,0.074557,32.6546598844387,15.0203208640278,32.6546598844387,15.0203208640278
1988,"80",0.060636,0.098655,0.074464,32.6545081524702,15.041694954421,32.6545081524702,15.041694954421
1989,"80",0.056639,0.091518,0.069441,32.6030580357008,14.9742897519508,32.6030580357008,14.9742897519508
1990,"80",0.056775,0.091163,0.069505,32.622197195296,14.978091229417,32.622197195296,14.978091229417
1991,"80",0.05503,0.088972,0.067619,32.607720463842,14.9614518686072,32.607720463842,14.9614518686072
1992,"80",0.053145,0.087031,0.065772,32.5896068652219,14.9470825708471,32.5896068652219,14.9470825708471
1993,"80",0.052509,0.085927,0.065014,32.5943082871791,14.9420043311043,32.5943082871791,14.9420043311043
1994,"80",0.050231,0.083543,0.062638,32.5666969351533,14.9215557405969,32.5666969351533,14.9215557405969
1995,"80",0.049067,0.081519,0.061094,32.5599921457161,14.904718431848,32.5599921457161,14.904718431848
1996,"80",0.047766,0.080609,0.059931,32.5498603894347,14.9011806544523,32.5498603894347,14.9011806544523
1997,"80",0.047497,0.081425,0.060067,32.5609537167175,14.9189407385101,32.5609537167175,14.9189407385101
1998,"80",0.048857,0.081305,0.060774,32.6059256950586,14.9251539413309,32.6059256950586,14.9251539413309
1999,"80",0.047332,0.081191,0.059692,32.5909554960205,14.9314388683448,32.5909554960205,14.9314388683448
2000,"80",0.045184,0.076873,0.056785,32.5612528038349,14.884477212992,32.5612528038349,14.884477212992
2001,"80",0.043701,0.072533,0.054288,32.544621612565,14.8340521728841,32.544621612565,14.8340521728841
2002,"80",0.04241,0.071959,0.053281,32.5313756763826,14.8337950932512,32.5313756763826,14.8337950932512
2003,"80",0.042696,0.07536,0.05484,32.5548375973937,14.8876632498481,32.5548375973937,14.8876632498481
2004,"80",0.039021,0.068014,0.049973,32.4815731865778,14.7927882246235,32.4815731865778,14.7927882246235
1950,"81",0.117742,0.133628,0.124839,28.0519570700802,13.3474239864816,28.0519570700802,13.3474239864816
1951,"81",0.136559,0.153805,0.144236,28.2146036547249,13.4948945656093,28.2146036547249,13.4948945656093
1952,"81",0.131217,0.151725,0.140367,28.1890849593512,13.4881235038488,28.1890849593512,13.4881235038488
1953,"81",0.130833,0.150051,0.139416,28.2005398378551,13.4838739012498,28.2005398378551,13.4838739012498
1954,"81",0.118201,0.135626,0.125926,28.1133903212581,13.3896445952934,28.1133903212581,13.3896445952934
1955,"81",0.116466,0.13211,0.123331,28.1129887600123,13.3702232394579,28.1129887600123,13.3702232394579
1956,"81",0.130842,0.151861,0.140037,28.2437654825042,13.5163987921571,28.2437654825042,13.5163987921571
1957,"81",0.121424,0.140633,0.129822,28.1834491657774,13.4464316564242,28.1834491657774,13.4464316564242
1958,"81",0.113838,0.130275,0.121031,28.1333226172362,13.3767704298036,28.1333226172362,13.3767704298036
1959,"81",0.10526,0.124687,0.113729,28.0693653310621,13.339774258873,28.0693653310621,13.339774258873
1960,"81",0.112769,0.13587,0.122711,28.152658948745,13.4325110408717,28.152658948745,13.4325110408717
1961,"81",0.107319,0.130025,0.116968,28.1175087967434,13.3953840671082,28.1175087967434,13.3953840671082
1962,"81",0.111234,0.133662,0.120651,28.1677247986459,13.4298163855734,28.1677247986459,13.4298163855734
1963,"81",0.116704,0.138261,0.125642,28.2301151418039,13.4704901963171,28.2301151418039,13.4704901963171
1964,"81",0.101435,0.123955,0.110663,28.1042781454412,13.3681104224037,28.1042781454412,13.3681104224037
1965,"81",0.109106,0.131976,0.11836,28.1915654519421,13.437656746577,28.1915654519421,13.437656746577
1966,"81",0.099144,0.125805,0.109774,28.1102045229711,13.3966145806215,28.1102045229711,13.3966145806215
1967,"81",0.103441,0.12683,0.112628,28.1670182050758,13.4115739314099,28.1670182050758,13.4115739314099
1968,"81",0.106035,0.129829,0.115244,28.2061716505202,13.4417893571066,28.2061716505202,13.4417893571066
1969,"81",0.09892,0.125236,0.108944,28.1510994838927,13.4126159472281,28.1510994838927,13.4126159472281
1970,"81",0.097711,0.125261,0.108067,28.1531878025206,13.4196603832312,28.1531878025206,13.4196603832312
1971,"81",0.097411,0.126927,0.108354,28.1644984198767,13.4397177736312,28.1644984198767,13.4397177736312
1972,"81",0.094027,0.119857,0.103493,28.1435268733391,13.3892498539145,28.1435268733391,13.3892498539145
1973,"81",0.097927,0.128578,0.109121,28.1985528204177,13.466331045286,28.1985528204177,13.466331045286
1974,"81",0.094004,0.121613,0.103925,28.1720534708471,13.4174840257382,28.1720534708471,13.4174840257382
1975,"81",0.095352,0.131797,0.108034,28.2006770624816,13.5047478468883,28.2006770624816,13.5047478468883
1976,"81",0.094128,0.129731,0.106127,28.2021429324336,13.4957928955233,28.2021429324336,13.4957928955233
1977,"81",0.088923,0.125636,0.101272,28.1596438200403,13.4705634896354,28.1596438200403,13.4705634896354
1978,"81",0.08607,0.125314,0.099441,28.1414195309935,13.474842072784,28.1414195309935,13.474842072784
1979,"81",0.08677,0.123745,0.099443,28.1639051711478,13.4690873146857,28.1639051711478,13.4690873146857
1980,"81",0.085293,0.126107,0.099287,28.161122238177,13.4948399038361,28.161122238177,13.4948399038361
1981,"81",0.083977,0.123076,0.097532,28.1599584211898,13.4773560344589,28.1599584211898,13.4773560344589
1982,"81",0.080136,0.11793,0.093335,28.1275262796828,13.4414900446361,28.1275262796828,13.4414900446361
1983,"81",0.08451,0.123172,0.098019,28.19505657794,13.4918254018896,28.19505657794,13.4918254018896
1984,"81",0.075582,0.114451,0.089131,28.0977904859921,13.4252352659618,28.0977904859921,13.4252352659618
1985,"81",0.075687,0.116657,0.08992,28.113564360585,13.4511713202147,28.113564360585,13.4511713202147
1986,"81",0.074413,0.112813,0.087876,28.1109742221726,13.4245097284389,28.1109742221726,13.4245097284389
1987,"81",0.069583,0.106357,0.082572,28.058249468057,13.3724243404867,28.058249468057,13.3724243404867
1988,"81",0.068131,0.105467,0.081315,28.0515471249348,13.3708659211924,28.0515471249348,13.3708659211924
1989,"81",0.066488,0.10344,0.079615,28.0415219016961,13.3583043806929,28.0415219016961,13.3583043806929
1990,"81",0.064038,0.098539,0.07642,28.0183626976156,13.316609887944,28.0183626976156,13.316609887944
1991,"81",0.063419,0.101409,0.077169,28.0230351605553,13.3521641564713,28.0230351605553,13.3521641564713
1992,"81",0.059906,0.095344,0.072759,27.9804339455262,13.2973385486747,27.9804339455262,13.2973385486747
1993,"81",0.059074,0.095363,0.072302,27.9808337927819,13.3043826400374,27.9808337927819,13.3043826400374
1994,"81",0.057636,0.091404,0.07,27.9705758889676,13.2688260514759,27.9705758889676,13.2688260514759
1995,"81",0.055221,0.089965,0.067895,27.9421574512259,13.2598023489153,27.9421574512259,13.2598023489153
1996,"81",0.053514,0.089451,0.066552,27.9251430564296,13.2609174652465,27.9251430564296,13.2609174652465
1997,"81",0.053447,0.087078,0.06564,27.9382758822019,13.2408755774542,27.9382758822019,13.2408755774542
1998,"81",0.054897,0.089077,0.067301,27.9794296947517,13.2704173057804,27.9794296947517,13.2704173057804
1999,"81",0.054538,0.087788,0.066488,27.9872543179597,13.2626857914057,27.9872543179597,13.2626857914057
2000,"81",0.051742,0.083937,0.063259,27.949012061382,13.2246723246313,27.949012061382,13.2246723246313
2001,"81",0.049302,0.082738,0.061303,27.9150924977461,13.217129628628,27.9150924977461,13.217129628628
2002,"81",0.048044,0.080302,0.05966,27.9036307262715,13.1940900000487,27.9036307262715,13.1940900000487
2003,"81",0.051218,0.082767,0.062596,27.9819901203514,13.2311697368436,27.9819901203514,13.2311697368436
2004,"81",0.045008,0.074321,0.055695,27.8671249583474,13.1303786881764,27.8671249583474,13.1303786881764
1950,"82",0.135059,0.148488,0.141031,28.7849342572178,13.8377328164623,28.7849342572178,13.8377328164623
1951,"82",0.144126,0.16265,0.152323,28.8646719589492,13.9359255957241,28.8646719589492,13.9359255957241
1952,"82",0.151063,0.171385,0.160011,28.9264425150563,13.9953337037922,28.9264425150563,13.9953337037922
1953,"82",0.143596,0.165826,0.153401,28.8905108525301,13.9694565351304,28.8905108525301,13.9694565351304
1954,"82",0.127981,0.147156,0.136436,28.7901503716061,13.8571070110902,28.7901503716061,13.8571070110902
1955,"82",0.128297,0.147991,0.136941,28.8073779496031,13.8698614968658,28.8073779496031,13.8698614968658
1956,"82",0.149721,0.170513,0.158745,28.9765651278473,14.018617849152,28.9765651278473,14.018617849152
1957,"82",0.128036,0.147735,0.136552,28.8348645448225,13.8823227105297,28.8348645448225,13.8823227105297
1958,"82",0.127071,0.148561,0.136362,28.8420605605572,13.894994503788,28.8420605605572,13.894994503788
1959,"82",0.1209,0.143179,0.130547,28.8070398375616,13.8651907244464,28.8070398375616,13.8651907244464
1960,"82",0.125417,0.146782,0.134617,28.8584817698869,13.8971398948163,28.8584817698869,13.8971398948163
1961,"82",0.117586,0.139672,0.126975,28.8087690701942,13.8545844918793,28.8087690701942,13.8545844918793
1962,"82",0.129802,0.156252,0.140891,28.9223708066545,13.9738540369706,28.9223708066545,13.9738540369706
1963,"82",0.124552,0.140431,0.131131,28.8958453983174,13.8741964866155,28.8958453983174,13.8741964866155
1964,"82",0.11839,0.140707,0.127532,28.8598678631009,13.883256209041,28.8598678631009,13.883256209041
1965,"82",0.12019,0.142946,0.129388,28.8897189323893,13.9061397047187,28.8897189323893,13.9061397047187
1966,"82",0.112248,0.137679,0.12239,28.8361173222636,13.8756939300507,28.8361173222636,13.8756939300507
1967,"82",0.114501,0.14002,0.12452,28.8707516744998,13.8996505841811,28.8707516744998,13.8996505841811
1968,"82",0.121379,0.144603,0.130369,28.9438475044507,13.9389536442687,28.9438475044507,13.9389536442687
1969,"82",0.110967,0.137751,0.121173,28.8689239872272,13.8975055686453,28.8689239872272,13.8975055686453
1970,"82",0.111537,0.13669,0.120956,28.88880900658,13.8968697225143,28.88880900658,13.8968697225143
1971,"82",0.108966,0.135263,0.118681,28.8802500438728,13.8934714389959,28.8802500438728,13.8934714389959
1972,"82",0.105023,0.133963,0.115568,28.8581550154448,13.8909103232481,28.8581550154448,13.8909103232481
1973,"82",0.109289,0.143004,0.121407,28.9127328960817,13.963315555964,28.9127328960817,13.963315555964
1974,"82",0.103936,0.136107,0.115449,28.8772739762494,13.9209805684114,28.8772739762494,13.9209805684114
1975,"82",0.108683,0.142392,0.120547,28.9366955440496,13.9732193181702,28.9366955440496,13.9732193181702
1976,"82",0.105489,0.1411,0.117601,28.9216283427221,13.9712006326438,28.9216283427221,13.9712006326438
1977,"82",0.10112,0.139559,0.113768,28.8940910957906,13.9673154979402,28.8940910957906,13.9673154979402
1978,"82",0.095347,0.132231,0.10744,28.8500675386599,13.9204747133839,28.8500675386599,13.9204747133839
1979,"82",0.095814,0.136121,0.109219,28.8697149869735,13.9565647895674,28.8697149869735,13.9565647895674
1980,"82",0.095734,0.136119,0.109227,28.883641191904,13.9636463698885,28.883641191904,13.9636463698885
1981,"82",0.093897,0.134634,0.107549,28.8790276212033,13.9597731255908,28.8790276212033,13.9597731255908
1982,"82",0.089166,0.131152,0.103347,28.842090490133,13.9406663691309,28.842090490133,13.9406663691309
1983,"82",0.096134,0.13547,0.10951,28.9320952454072,13.9801559000521,28.9320952454072,13.9801559000521
1984,"82",0.0861,0.125717,0.099587,28.8366231100568,13.9125353087916,28.8366231100568,13.9125353087916
1985,"82",0.085653,0.126742,0.099603,28.8461794537969,13.9277517570465,28.8461794537969,13.9277517570465
1986,"82",0.083333,0.126878,0.098053,28.8334813373039,13.9359205010138,28.8334813373039,13.9359205010138
1987,"82",0.078036,0.118449,0.091838,28.78256847154,13.8742732676047,28.78256847154,13.8742732676047
1988,"82",0.076864,0.117889,0.090995,28.7821973440698,13.8766305564399,28.7821973440698,13.8766305564399
1989,"82",0.073606,0.109342,0.085912,28.7536477665108,13.8084639107619,28.7536477665108,13.8084639107619
1990,"82",0.074388,0.110682,0.086982,28.7789773656147,13.8277408240014,28.7789773656147,13.8277408240014
1991,"82",0.070995,0.110755,0.084926,28.7470536838805,13.8354964270062,28.7470536838805,13.8354964270062
1992,"82",0.068289,0.105214,0.081333,28.7229544360348,13.7912685169096,28.7229544360348,13.7912685169096
1993,"82",0.068279,0.104391,0.081072,28.7375694935907,13.7905118836875,28.7375694935907,13.7905118836875
1994,"82",0.065224,0.103403,0.078825,28.7065562454567,13.7880986672839,28.7065562454567,13.7880986672839
1995,"82",0.063196,0.097525,0.075488,28.6897312588539,13.7366697207227,28.6897312588539,13.7366697207227
1996,"82",0.061132,0.096162,0.073625,28.6712872162562,13.7296915078087,28.6712872162562,13.7296915078087
1997,"82",0.061393,0.095818,0.0736,28.6903090824771,13.7332040705764,28.6903090824771,13.7332040705764
1998,"82",0.06172,0.095889,0.073836,28.7103827925802,13.7410410575427,28.7103827925802,13.7410410575427
1999,"82",0.061271,0.096789,0.073874,28.7178429176381,13.7574794097486,28.7178429176381,13.7574794097486
2000,"82",0.058841,0.0911,0.070188,28.6921366654099,13.704000135792,28.6921366654099,13.704000135792
2001,"82",0.057509,0.093591,0.070139,28.6840007366213,13.7380728297796,28.6840007366213,13.7380728297796
2002,"82",0.056468,0.092085,0.068972,28.6804948900963,13.7289469415521,28.6804948900963,13.7289469415521
2003,"82",0.057472,0.091296,0.069403,28.7128801615014,13.7274381262748,28.7128801615014,13.7274381262748
2004,"82",0.05162,0.083513,0.062897,28.6202529878594,13.6454297328443,28.6202529878594,13.6454297328443
1950,"83",0.145355,0.159499,0.151607,26.2087795421978,12.3528342105452,26.2087795421978,12.3528342105452
1951,"83",0.160419,0.188248,0.172675,26.3208300581077,12.5248915871607,26.3208300581077,12.5248915871607
1952,"83",0.158392,0.178086,0.167003,26.3215542886447,12.4757327111637,26.3215542886447,12.4757327111637
1953,"83",0.163713,0.192427,0.176192,26.3680366101409,12.5595177792826,26.3680366101409,12.5595177792826
1954,"83",0.143385,0.163905,0.152301,26.2488954353046,12.4054226967218,26.2488954353046,12.4054226967218
1955,"83",0.139948,0.161164,0.149198,26.2380734399271,12.3948929718754,26.2380734399271,12.3948929718754
1956,"83",0.166048,0.193799,0.178089,26.4225198178365,12.5856268180649,26.4225198178365,12.5856268180649
1957,"83",0.143946,0.172638,0.156245,26.2931215436623,12.4763369819969,26.2931215436623,12.4763369819969
1958,"83",0.133443,0.154823,0.142577,26.2307981345537,12.3737573810598,26.2307981345537,12.3737573810598
1959,"83",0.135173,0.15289,0.142749,26.2571195534702,12.3675283474767,26.2571195534702,12.3675283474767
1960,"83",0.139692,0.168228,0.151899,26.3034445127662,12.4694646278532,26.3034445127662,12.4694646278532
1961,"83",0.130138,0.152595,0.139679,26.2460403393609,12.3782665653673,26.2460403393609,12.3782665653673
1962,"83",0.138296,0.166944,0.150302,26.320281628863,12.4744724260681,26.320281628863,12.4744724260681
1963,"83",0.141651,0.171052,0.153802,26.3576919989135,12.5051163898456,26.3576919989135,12.5051163898456
1964,"83",0.123795,0.147973,0.133684,26.2363930844858,12.3665133974662,26.2363930844858,12.3665133974662
1965,"83",0.135702,0.164838,0.147459,26.341667817664,12.4807815329716,26.341667817664,12.4807815329716
1966,"83",0.124192,0.147388,0.133425,26.26647566749,12.3752217116416,26.26647566749,12.3752217116416
1967,"83",0.128285,0.153106,0.138035,26.3123416633714,12.4196184250689,26.3123416633714,12.4196184250689
1968,"83",0.132735,0.162971,0.144422,26.3598823712214,12.4883949907437,26.3598823712214,12.4883949907437
1969,"83",0.120859,0.147341,0.130954,26.2795926884623,12.3939071349054,26.2795926884623,12.3939071349054
1970,"83",0.120099,0.148021,0.130566,26.286724914021,12.4048464490155,26.286724914021,12.4048464490155
1971,"83",0.122164,0.151993,0.13315,26.3172133154463,12.4376615473541,26.3172133154463,12.4376615473541
1972,"83",0.116616,0.145062,0.126935,26.2841757966666,12.397323104213,26.2841757966666,12.397323104213
1973,"83",0.126779,0.157263,0.137676,26.3811751238056,12.4844162168188,26.3811751238056,12.4844162168188
1974,"83",0.115836,0.150543,0.128046,26.3043455080798,12.4470801981899,26.3043455080798,12.4470801981899
1975,"83",0.121101,0.157644,0.133888,26.3622354183538,12.4995055535738,26.3622354183538,12.4995055535738
1976,"83",0.118478,0.152082,0.130041,26.3537781992867,12.4699208631399,26.3537781992867,12.4699208631399
1977,"83",0.113222,0.15138,0.125904,26.321841802897,12.4716290327287,26.321841802897,12.4716290327287
1978,"83",0.108975,0.15066,0.122322,26.2970502076107,12.4731962300199,26.2970502076107,12.4731962300199
1979,"83",0.106621,0.143577,0.118408,26.2886525997055,12.431376851052,26.2886525997055,12.431376851052
1980,"83",0.108078,0.148573,0.121197,26.3156656976862,12.4719165811188,26.3156656976862,12.4719165811188
1981,"83",0.106753,0.147728,0.120144,26.3167706635403,12.4725476929765,26.3167706635403,12.4725476929765
1982,"83",0.098634,0.141979,0.112768,26.2511093383026,12.4391888940618,26.2511093383026,12.4391888940618
1983,"83",0.106541,0.145697,0.119413,26.3416635959032,12.4713736442307,26.3416635959032,12.4713736442307
1984,"83",0.097323,0.137285,0.110567,26.2646094516584,12.418238365258,26.2646094516584,12.418238365258
1985,"83",0.098007,0.13836,0.111386,26.2850534125339,12.4323730791138,26.2850534125339,12.4323730791138
1986,"83",0.09471,0.137699,0.108906,26.2642744988461,12.4339190253635,26.2642744988461,12.4339190253635
1987,"83",0.088494,0.130083,0.102157,26.2098300604787,12.3833563768583,26.2098300604787,12.3833563768583
1988,"83",0.088107,0.13107,0.102377,26.2188876920889,12.3972499870002,26.2188876920889,12.3972499870002
1989,"83",0.083337,0.124349,0.097101,26.1766687351299,12.350945370543,26.1766687351299,12.350945370543
1990,"83",0.08481,0.124923,0.098277,26.2076299670426,12.3618855764143,26.2076299670426,12.3618855764143
1991,"83",0.082021,0.124202,0.096282,26.1876322184721,12.3624320881219,26.1876322184721,12.3624320881219
1992,"83",0.078382,0.116848,0.091521,26.1556916153588,12.307731547345,26.1556916153588,12.307731547345
1993,"83",0.078135,0.115824,0.091135,26.1659758058299,12.3052641867927,26.1659758058299,12.3052641867927
1994,"83",0.073862,0.112959,0.087378,26.1231765930439,12.2865520970311,26.1231765930439,12.2865520970311
1995,"83",0.073998,0.112983,0.087555,26.138456571307,12.293099327708,26.138456571307,12.293099327708
1996,"83",0.069024,0.106985,0.082304,26.0823131754671,12.2448853872847,26.0823131754671,12.2448853872847
1997,"83",0.069213,0.106718,0.082283,26.0984880112772,12.2487213777025,26.0984880112772,12.2487213777025
1998,"83",0.070118,0.108009,0.083246,26.1249192419043,12.2670808801006,26.1249192419043,12.2670808801006
1999,"83",0.069693,0.107384,0.082749,26.132279986863,12.2676123050751,26.132279986863,12.2676123050751
2000,"83",0.067398,0.10189,0.079359,26.1122358482088,12.2214296966506,26.1122358482088,12.2214296966506
2001,"83",0.06473,0.099647,0.076755,26.0852856766439,12.2055046242758,26.0852856766439,12.2055046242758
2002,"83",0.063036,0.100538,0.075866,26.0722072956116,12.2207412357001,26.0722072956116,12.2207412357001
2003,"83",0.066784,0.103176,0.079265,26.1434052345118,12.2529765248504,26.1434052345118,12.2529765248504
2004,"83",0.05822,0.091005,0.069537,26.0196110416997,12.1337894938253,26.0196110416997,12.1337894938253
1950,"84",0.163118,0.186608,0.17342,26.0407720770975,15.685021089801,26.0407720770975,15.685021089801
1951,"84",0.181262,0.197212,0.188227,26.1595959523493,15.7483338226553,26.1595959523493,15.7483338226553
1952,"84",0.179314,0.200054,0.18834,26.162145154991,15.7706854610747,26.162145154991,15.7706854610747
1953,"84",0.176664,0.19906,0.186327,26.1606105615157,15.7737480183469,26.1606105615157,15.7737480183469
1954,"84",0.160394,0.187162,0.171835,26.077348468431,15.7201598840728,26.077348468431,15.7201598840728
1955,"84",0.151886,0.176912,0.16261,26.0361996617284,15.6718813664467,26.0361996617284,15.6718813664467
1956,"84",0.180367,0.212575,0.194188,26.2214173284297,15.8635674004774,26.2214173284297,15.8635674004774
1957,"84",0.159492,0.192504,0.173564,26.1117716706816,15.7724330664972,26.1117716706816,15.7724330664972
1958,"84",0.149495,0.172491,0.159199,26.0603950960006,15.6707047955206,26.0603950960006,15.6707047955206
1959,"84",0.144921,0.167116,0.154292,26.042675156998,15.647091516947,26.042675156998,15.647091516947
1960,"84",0.156628,0.182371,0.167496,26.13371419979,15.7424900092128,26.13371419979,15.7424900092128
1961,"84",0.145791,0.168654,0.155441,26.0753689640919,15.672339814985,26.0753689640919,15.672339814985
1962,"84",0.157377,0.184419,0.168694,26.1651933176911,15.7697444792497,26.1651933176911,15.7697444792497
1963,"84",0.155709,0.180431,0.165899,26.167892239637,15.7559261703381,26.167892239637,15.7559261703381
1964,"84",0.141144,0.166848,0.151599,26.0830382469159,15.6857045559876,26.0830382469159,15.6857045559876
1965,"84",0.147097,0.170072,0.156354,26.1377040762908,15.7128868150342,26.1377040762908,15.7128868150342
1966,"84",0.142293,0.169339,0.153047,26.1178543973094,15.7166111617117,26.1178543973094,15.7166111617117
1967,"84",0.13718,0.16353,0.147509,26.0946142594338,15.6897485990975,26.0946142594338,15.6897485990975
1968,"84",0.148062,0.177545,0.159443,26.1843056744144,15.7800198378232,26.1843056744144,15.7800198378232
1969,"84",0.137853,0.159797,0.1462,26.1262167115629,15.68274360016,26.1262167115629,15.68274360016
1970,"84",0.135837,0.159256,0.144623,26.1248386911486,15.6873959113814,26.1248386911486,15.6873959113814
1971,"84",0.134893,0.163561,0.145452,26.1312191673042,15.7221125510307,26.1312191673042,15.7221125510307
1972,"84",0.130203,0.160808,0.14127,26.1091863088004,15.7131812488986,26.1091863088004,15.7131812488986
1973,"84",0.138322,0.170577,0.149802,26.183030080403,15.7802005503868,26.183030080403,15.7802005503868
1974,"84",0.131106,0.165425,0.143121,26.1428061783111,15.7575752631634,26.1428061783111,15.7575752631634
1975,"84",0.135061,0.169747,0.146979,26.1858807923252,15.7914100370582,26.1858807923252,15.7914100370582
1976,"84",0.130666,0.166847,0.143031,26.1661529552485,15.782221769197,26.1661529552485,15.782221769197
1977,"84",0.128056,0.167562,0.141316,26.1593304165152,15.7945415769724,26.1593304165152,15.7945415769724
1978,"84",0.122918,0.164806,0.136463,26.1317344567464,15.7860007700804,26.1317344567464,15.7860007700804
1979,"84",0.121742,0.163271,0.134672,26.1354752838374,15.7846867430029,26.1354752838374,15.7846867430029
1980,"84",0.119399,0.161867,0.132551,26.1293963002573,15.7840939570016,26.1293963002573,15.7840939570016
1981,"84",0.119557,0.159014,0.132034,26.144072961731,15.7743547958359,26.144072961731,15.7743547958359
1982,"84",0.114106,0.155233,0.127168,26.1107617996617,15.758333361749,26.1107617996617,15.758333361749
1983,"84",0.122112,0.159273,0.133896,26.1919268572015,15.7920694593204,26.1919268572015,15.7920694593204
1984,"84",0.107021,0.148895,0.120417,26.0733675197939,15.7327347083965,26.0733675197939,15.7327347083965
1985,"84",0.110232,0.151018,0.123374,26.116283920689,15.7549359844214,26.116283920689,15.7549359844214
1986,"84",0.107124,0.148933,0.120599,26.1010379690734,15.7490770903583,26.1010379690734,15.7490770903583
1987,"84",0.100711,0.142077,0.113991,26.0526601982903,15.7099933146867,26.0526601982903,15.7099933146867
1988,"84",0.099768,0.143603,0.113755,26.0566069018883,15.7287202988503,26.0566069018883,15.7287202988503
1989,"84",0.093102,0.134739,0.106542,26.00080931969,15.6730509254523,26.00080931969,15.6730509254523
1990,"84",0.093625,0.136412,0.10759,26.0197653372889,15.6934346702865,26.0197653372889,15.6934346702865
1991,"84",0.092793,0.133551,0.106102,26.0241933434549,15.6802819801263,26.0241933434549,15.6802819801263
1992,"84",0.089655,0.128173,0.102329,26.0031453505774,15.6472230672061,26.0031453505774,15.6472230672061
1993,"84",0.086844,0.129368,0.100991,25.9846440273959,15.6645468101595,25.9846440273959,15.6645468101595
1994,"84",0.085192,0.129849,0.100187,25.9787923965278,15.6763015913281,25.9787923965278,15.6763015913281
1995,"84",0.081109,0.122324,0.094974,25.9430330349758,15.6246462171996,25.9430330349758,15.6246462171996
1996,"84",0.080379,0.11861,0.093339,25.9473462960344,15.6018573556016,25.9473462960344,15.6018573556016
1997,"84",0.079244,0.117475,0.09229,25.9464792901993,15.6002857011082,25.9464792901993,15.6002857011082
1998,"84",0.078974,0.120805,0.093182,25.9564205165511,15.6362814320508,25.9564205165511,15.6362814320508
1999,"84",0.078173,0.115209,0.090678,25.959580393659,15.5968952274473,25.959580393659,15.5968952274473
2000,"84",0.075174,0.115083,0.088656,25.9338157428511,15.6038445649612,25.9338157428511,15.6038445649612
2001,"84",0.072009,0.111345,0.085314,25.9041556696547,15.5788680475924,25.9041556696547,15.5788680475924
2002,"84",0.0732,0.108654,0.0851,25.9339142215086,15.5624466804009,25.9339142215086,15.5624466804009
2003,"84",0.075153,0.114913,0.08843,25.973599078194,15.6264970797897,25.973599078194,15.6264970797897
2004,"84",0.066749,0.105448,0.079709,25.8683666006177,15.5485833004416,25.8683666006177,15.5485833004416
1950,"85",0.174251,0.196097,0.183765,23.2909211696539,13.1615385613719,23.2909211696539,13.1615385613719
1951,"85",0.195519,0.227065,0.209183,23.418026004691,13.3149149536636,23.418026004691,13.3149149536636
1952,"85",0.200674,0.223321,0.210437,23.4559942062489,13.3050383388243,23.4559942062489,13.3050383388243
1953,"85",0.194167,0.228267,0.208801,23.4349751810722,13.3336936439062,23.4349751810722,13.3336936439062
