"Year","Age","Female","Male","Total"
1977,"64",1.1568,2.5768,0.018105
1977,"65",1.3112,2.8032,0.019963
1977,"66",1.4961,3.0425,0.022024
1977,"67",1.6144,3.4234,0.02434
1977,"68",1.8348,3.7413,0.02689
1977,"69",2.1411,4.287,0.03091
1977,"70",2.3047,4.5412,0.032843
1977,"71",2.6647,4.9938,0.036722
1977,"72",2.9052,5.3979,0.039634
1977,"73",3.3138,6.066,0.044617
1977,"74",3.8172,6.5936,0.049604
1977,"75",4.2038,6.9799,0.05329
1977,"76",4.7553,7.8571,0.05986
1977,"77",5.4819,8.6988,0.067265
1977,"78",6.415,9.7869,0.076836
1977,"79",7.3714,10.8006,0.086333
1977,"80",8.0234,11.533,0.092504
1977,"81",8.8923,12.5636,0.101272
1977,"82",10.112,13.9559,0.113768
1977,"83",11.3222,15.138,0.125904
1977,"84",12.8056,16.7562,0.141316
1977,"85",14.3367,18.0936,0.155886
1977,"86",16.2489,19.8737,0.174369
1977,"87",17.6692,21.7593,0.190027
1977,"88",19.9151,23.6458,0.211191
1977,"89",22.0999,25.6816,0.232468
1977,"90",23.7628,28.3936,0.252529
1977,"100",56.4255,73.4565,0.611516
1977,"101",47.2769,54.6661,0.493816
1977,"102",61.7521,45.2375,0.570211
1977,"103",59.6287,42.4628,0.548751
1977,"104",65.8673,27.2727,0.554119
1977,"105",100,57.7478,0.937633
1977,"106",36.3636,0,0.304646
1977,"107",66.6667,0,0.571429
1977,"108",0,300,0.428571
1977,"109",0,NA,0
1977,"110+",NA,NA,NA
1978,"0",1.4894,1.8915,0.016959
1978,"1",0.082,0.0904,0.000864
1978,"2",0.0463,0.0547,0.000506
1978,"3",0.0396,0.0467,0.000432
1978,"4",0.0283,0.042,0.000353
1978,"5",0.0225,0.0358,0.000293
1978,"6",0.0265,0.0403,0.000336
1978,"7",0.0221,0.0351,0.000288
1978,"8",0.0205,0.0353,0.000281
1978,"9",0.0175,0.0365,0.000272
1978,"10",0.0219,0.0331,0.000276
1978,"11",0.0166,0.0376,0.000273
1978,"12",0.0224,0.0315,0.00027
1978,"13",0.0243,0.0401,0.000323
1978,"14",0.0301,0.0574,0.00044
1978,"15",0.0294,0.0616,0.000458
1978,"16",0.0278,0.0844,0.000567
1978,"17",0.0337,0.0873,0.000611
1978,"18",0.033,0.1091,0.000718
1978,"19",0.031,0.1091,0.000706
1978,"20",0.032,0.1002,0.000664
1978,"21",0.0365,0.1064,0.000717
1978,"22",0.0448,0.1096,0.000774
1978,"23",0.0376,0.1051,0.000714
1978,"24",0.0349,0.1017,0.000683
1978,"25",0.0411,0.1013,0.000712
1978,"26",0.0404,0.1072,0.000739
1978,"27",0.0474,0.0977,0.000726
1978,"28",0.0484,0.0933,0.000708
1978,"29",0.0514,0.0985,0.000748
1978,"30",0.051,0.1079,0.000792
1978,"31",0.0576,0.106,0.000816
1978,"32",0.0602,0.1065,0.000832
1978,"33",0.067,0.1163,0.000914
1978,"34",0.0766,0.1392,0.001075
1978,"35",0.0715,0.1359,0.001033
1978,"36",0.0852,0.1654,0.001247
1978,"37",0.0865,0.1622,0.001238
1978,"38",0.1026,0.1912,0.001462
1978,"39",0.1056,0.2061,0.00155
1978,"40",0.115,0.2328,0.001729
1978,"41",0.127,0.2551,0.001898
1978,"42",0.1512,0.2956,0.002219
1978,"43",0.1619,0.3098,0.002344
1978,"44",0.177,0.3649,0.002691
1978,"45",0.1883,0.4069,0.002953
1978,"46",0.2026,0.4534,0.003252
1978,"47",0.2311,0.5119,0.003684
1978,"48",0.2597,0.5792,0.004157
1978,"49",0.2818,0.6459,0.004591
1978,"50",0.3407,0.7545,0.005419
1978,"51",0.3612,0.8156,0.005813
1978,"52",0.3765,0.8776,0.006182
1978,"53",0.3904,0.9865,0.006764
1978,"54",0.4466,1.0771,0.007468
1978,"55",0.483,1.1746,0.008081
1978,"56",0.5531,1.2642,0.008839
1978,"57",0.6064,1.381,0.009658
1978,"58",0.6355,1.5011,0.010369
1978,"59",0.7482,1.6327,0.011567
1978,"60",0.7594,1.7789,0.012296
1978,"61",0.8895,1.9366,0.013732
1978,"62",0.9737,2.128,0.015054
1978,"63",1.0433,2.3519,0.016445
1978,"64",1.1284,2.4779,0.017468
1978,"65",1.2675,2.789,0.019627
1978,"66",1.4084,2.9819,0.021247
1978,"67",1.5854,3.3471,0.023826
1978,"68",1.8128,3.7396,0.026767
1978,"69",1.9761,4.0694,0.029032
1978,"70",2.3311,4.6391,0.033395
1978,"71",2.5184,4.897,0.035459
1978,"72",2.8719,5.4038,0.039508
1978,"73",3.2132,5.8425,0.043116
1978,"74",3.6444,6.5922,0.04852
1978,"75",4.119,7.1362,0.053383
1978,"76",4.5766,7.7305,0.058267
1978,"77",5.1888,8.4023,0.064334
1978,"78",6.0614,9.3386,0.072995
1978,"79",7.0138,10.2839,0.08218
1978,"80",7.797,11.6441,0.091501
1978,"81",8.607,12.5314,0.099441
1978,"82",9.5347,13.2231,0.10744
1978,"83",10.8975,15.066,0.122322
1978,"84",12.2918,16.4806,0.136463
1978,"85",13.6684,17.4004,0.148875
1978,"86",15.3743,19.0823,0.165776
1978,"87",17.1254,21.2832,0.184519
1978,"88",18.8579,22.6772,0.200701
1978,"89",20.7597,24.2482,0.218579
1978,"90",23.3798,27.2568,0.245912
1978,"100",43.0547,64.8537,0.489008
1978,"101",44.9815,63.0101,0.493983
1978,"102",58.768,63.8446,0.60179
1978,"103",49.7119,57.9201,0.521767
1978,"104",56.781,60.2652,0.577077
1978,"105",84.9858,257.1429,1.229896
1978,"106",60,0,0.539084
1978,"107",37.5,111.3173,0.56101
1978,"108",163.6364,NA,1.636364
1978,"109",120,NA,1.2
1978,"110+",NA,NA,NA
1979,"0",1.364,1.7029,0.015382
1979,"1",0.077,0.0867,0.00082
1979,"2",0.0451,0.0514,0.000483
1979,"3",0.032,0.0433,0.000378
1979,"4",0.0305,0.0334,0.00032
1979,"5",0.0251,0.0355,0.000305
1979,"6",0.0218,0.0297,0.000258
1979,"7",0.019,0.0307,0.00025
1979,"8",0.0232,0.0317,0.000275
1979,"9",0.02,0.0324,0.000263
1979,"10",0.0232,0.0281,0.000257
1979,"11",0.0263,0.0339,0.000302
1979,"12",0.022,0.0327,0.000275
1979,"13",0.0215,0.0424,0.000322
1979,"14",0.0221,0.0564,0.000396
1979,"15",0.032,0.0607,0.000466
1979,"16",0.0305,0.0946,0.000631
1979,"17",0.0326,0.101,0.000675
1979,"18",0.0342,0.1073,0.000716
1979,"19",0.0372,0.1086,0.000735
1979,"20",0.042,0.1147,0.000787
1979,"21",0.0297,0.1167,0.000735
1979,"22",0.0362,0.1114,0.00074
1979,"23",0.0378,0.1156,0.000768
1979,"24",0.0404,0.1108,0.000756
1979,"25",0.0418,0.1054,0.000735
1979,"26",0.0432,0.1035,0.000733
1979,"27",0.0397,0.113,0.000764
1979,"28",0.0421,0.0998,0.00071
1979,"29",0.0507,0.1019,0.000762
1979,"30",0.0482,0.1163,0.00082
1979,"31",0.0539,0.1078,0.000806
1979,"32",0.0574,0.1128,0.000849
1979,"33",0.0625,0.1263,0.000941
1979,"34",0.0689,0.1362,0.001022
1979,"35",0.0732,0.1435,0.00108
1979,"36",0.0705,0.1578,0.001136
1979,"37",0.1011,0.1626,0.001314
1979,"38",0.1,0.1737,0.001363
1979,"39",0.102,0.1969,0.001487
1979,"40",0.1192,0.2201,0.001688
1979,"41",0.1289,0.2699,0.001981
1979,"42",0.1339,0.254,0.001928
1979,"43",0.144,0.3048,0.002227
1979,"44",0.1782,0.344,0.002594
1979,"45",0.1975,0.4116,0.003024
1979,"46",0.2117,0.4464,0.003265
1979,"47",0.2267,0.4961,0.003582
1979,"48",0.2671,0.5494,0.004049
1979,"49",0.2756,0.6404,0.004534
1979,"50",0.3113,0.7089,0.005047
1979,"51",0.3586,0.815,0.005801
1979,"52",0.383,0.8651,0.00616
1979,"53",0.411,0.9297,0.006606
1979,"54",0.4228,1.0648,0.007299
1979,"55",0.5024,1.1726,0.008205
1979,"56",0.5162,1.2251,0.008483
1979,"57",0.5617,1.3485,0.009264
1979,"58",0.6302,1.4837,0.010247
1979,"59",0.6942,1.6207,0.01122
1979,"60",0.7922,1.8535,0.012801
1979,"61",0.8253,1.8889,0.013136
1979,"62",0.9245,2.1027,0.01466
1979,"63",1.0066,2.2708,0.015855
1979,"64",1.1205,2.441,0.017232
1979,"65",1.2014,2.669,0.018692
1979,"66",1.3853,3.0024,0.021184
1979,"67",1.5892,3.3262,0.023729
1979,"68",1.6824,3.598,0.025405
1979,"69",1.9253,3.8966,0.027996
1979,"70",2.2133,4.3509,0.031486
1979,"71",2.4831,4.8056,0.034842
1979,"72",2.7367,5.3719,0.038582
1979,"73",3.1109,5.8126,0.042436
1979,"74",3.5097,6.3556,0.046782
1979,"75",3.9584,7.0498,0.052014
1979,"76",4.5166,7.6891,0.05772
1979,"77",5.0856,8.2872,0.063255
1979,"78",5.6662,9.0677,0.069501
1979,"79",6.5794,10.1217,0.078845
1979,"80",7.5552,11.3017,0.088732
1979,"81",8.677,12.3745,0.099443
1979,"82",9.5814,13.6121,0.109219
1979,"83",10.6621,14.3577,0.118408
1979,"84",12.1742,16.3271,0.134672
1979,"85",13.4622,17.5458,0.147486
1979,"86",14.7234,18.6502,0.159726
1979,"87",16.1833,20.4207,0.175209
1979,"88",18.3828,23.4248,0.199442
1979,"89",20.363,24.9878,0.21789
1979,"90",22.8997,26.5981,0.240373
1979,"100",54.6598,50.6275,0.534726
1979,"101",55.0209,80.9353,0.610096
1979,"102",54.1655,55.0838,0.543757
1979,"103",67.0087,103.3147,0.774809
1979,"104",43.8451,56.6572,0.471791
1979,"105",37.7977,134.9831,0.555841
1979,"106",133.8091,0,1.180173
1979,"107",100,0,0.779727
1979,"108",75,0,0.526778
1979,"109",300,NA,3
1979,"110+",NA,NA,NA
1980,"0",1.246,1.6413,0.014495
1980,"1",0.0814,0.0868,0.000842
1980,"2",0.0499,0.0585,0.000543
1980,"3",0.0435,0.043,0.000432
1980,"4",0.0304,0.0372,0.000339
1980,"5",0.0295,0.0366,0.000331
1980,"6",0.0292,0.039,0.000342
1980,"7",0.0291,0.0357,0.000325
1980,"8",0.0252,0.0317,0.000285
1980,"9",0.0265,0.0367,0.000317
1980,"10",0.0213,0.0292,0.000254
1980,"11",0.0249,0.0365,0.000308
1980,"12",0.0242,0.0366,0.000305
1980,"13",0.0294,0.0407,0.000352
1980,"14",0.0307,0.0552,0.000432
1980,"15",0.0337,0.0695,0.000519
1980,"16",0.0339,0.1008,0.000679
1980,"17",0.0329,0.1126,0.000734
1980,"18",0.0372,0.1174,0.00078
1980,"19",0.04,0.1104,0.000759
1980,"20",0.0421,0.1129,0.000781
1980,"21",0.0417,0.1137,0.00078
1980,"22",0.0424,0.1208,0.000818
1980,"23",0.0416,0.1172,0.000796
1980,"24",0.0378,0.1165,0.000772
1980,"25",0.0448,0.1027,0.000737
1980,"26",0.045,0.1066,0.000757
1980,"27",0.0466,0.1071,0.000768
1980,"28",0.0481,0.1048,0.000764
1980,"29",0.0377,0.1022,0.000699
1980,"30",0.0558,0.1067,0.000811
1980,"31",0.0587,0.1148,0.000866
1980,"32",0.0696,0.1186,0.00094
1980,"33",0.0663,0.1288,0.000973
1980,"34",0.0653,0.1253,0.000951
1980,"35",0.0696,0.1412,0.001051
1980,"36",0.0907,0.1566,0.001233
1980,"37",0.0949,0.1652,0.001296
1980,"38",0.0947,0.1863,0.001399
1980,"39",0.1129,0.2074,0.001595
1980,"40",0.1093,0.2272,0.001673
1980,"41",0.14,0.2466,0.001924
1980,"42",0.1467,0.2781,0.002112
1980,"43",0.1506,0.2895,0.002187
1980,"44",0.1737,0.3454,0.002577
1980,"45",0.1889,0.3905,0.002876
1980,"46",0.1988,0.428,0.00311
1980,"47",0.2466,0.5001,0.003705
1980,"48",0.2519,0.5327,0.003888
1980,"49",0.2857,0.6055,0.004416
1980,"50",0.3034,0.691,0.004919
1980,"51",0.3293,0.7481,0.005326
1980,"52",0.345,0.8903,0.00609
1980,"53",0.3955,0.9352,0.006557
1980,"54",0.4368,1.0353,0.00724
1980,"55",0.4871,1.1523,0.008044
1980,"56",0.5239,1.256,0.008703
1980,"57",0.5616,1.3736,0.009405
1980,"58",0.633,1.4945,0.010308
1980,"59",0.7063,1.6266,0.011299
1980,"60",0.7612,1.788,0.012331
1980,"61",0.8304,1.9556,0.013452
1980,"62",0.9315,2.0666,0.0145
1980,"63",1.0131,2.3161,0.016088
1980,"64",1.117,2.5304,0.017601
1980,"65",1.2481,2.7268,0.019183
1980,"66",1.3582,3.0057,0.021022
1980,"67",1.5256,3.2789,0.023135
1980,"68",1.7399,3.6401,0.025889
1980,"69",1.9426,3.9817,0.028461
1980,"70",2.2068,4.3359,0.031405
1980,"71",2.4938,4.7314,0.034606
1980,"72",2.921,5.4391,0.039911
1980,"73",3.1889,5.8557,0.043057
1980,"74",3.7015,6.5119,0.048601
1980,"75",4.0476,7.0556,0.052602
1980,"76",4.6819,7.9285,0.059613
1980,"77",5.1421,8.5083,0.064457
1980,"78",5.8037,9.487,0.071947
1980,"79",6.5869,10.3077,0.079512
1980,"80",7.447,11.4652,0.088703
1980,"81",8.5293,12.6107,0.099287
1980,"82",9.5734,13.6119,0.109227
1980,"83",10.8078,14.8573,0.121197
1980,"84",11.9399,16.1867,0.132551
1980,"85",13.9271,17.9476,0.151439
1980,"86",15.099,18.8538,0.162507
1980,"87",16.7621,20.76,0.180007
1980,"88",18.5604,23.1764,0.199733
1980,"89",20.3008,25.4408,0.218381
1980,"90",23.2618,27.562,0.245518
1980,"100",49.4841,57.6373,0.519435
1980,"101",57.8867,57.4212,0.57762
1980,"102",52.7398,47.749,0.516759
1980,"103",87.6857,69.2705,0.832589
1980,"104",49.8149,99.6717,0.610693
1980,"105",67.0127,60.1172,0.657557
1980,"106",45.733,0,0.366254
1980,"107",0,600,0.575216
1980,"108",360,0,2.145411
1980,"109",NA,0,0
1980,"110+",NA,NA,NA
1981,"0",1.2597,1.5687,0.014188
1981,"1",0.071,0.0788,0.00075
1981,"2",0.04,0.0465,0.000433
1981,"3",0.0337,0.0398,0.000368
1981,"4",0.0225,0.0327,0.000277
1981,"5",0.0222,0.0321,0.000273
1981,"6",0.0212,0.0304,0.000259
1981,"7",0.0216,0.0273,0.000245
1981,"8",0.0148,0.0262,0.000206
1981,"9",0.0195,0.0309,0.000253
1981,"10",0.0168,0.0247,0.000208
1981,"11",0.0162,0.0257,0.000211
1981,"12",0.0181,0.0274,0.000229
1981,"13",0.0207,0.0374,0.000292
1981,"14",0.0232,0.0578,0.000408
1981,"15",0.023,0.0612,0.000425
1981,"16",0.0287,0.0877,0.000588
1981,"17",0.0299,0.107,0.000692
1981,"18",0.0337,0.1195,0.000774
1981,"19",0.038,0.1093,0.000742
1981,"20",0.037,0.1215,8e-04
1981,"21",0.0439,0.1065,0.000757
1981,"22",0.0292,0.1071,0.000687
1981,"23",0.0335,0.1179,0.000761
1981,"24",0.0349,0.1022,0.000688
1981,"25",0.0403,0.1061,0.000734
1981,"26",0.0435,0.1015,0.000726
1981,"27",0.0411,0.1036,0.000724
1981,"28",0.044,0.1005,0.000723
1981,"29",0.0459,0.1003,0.000732
1981,"30",0.0515,0.1113,0.000814
1981,"31",0.0486,0.0953,0.000719
1981,"32",0.0531,0.1129,0.00083
1981,"33",0.0544,0.115,0.000847
1981,"34",0.0621,0.1191,0.000906
1981,"35",0.072,0.1154,0.000936
1981,"36",0.0816,0.1394,0.001104
1981,"37",0.084,0.1473,0.001155
1981,"38",0.0995,0.17,0.001345
1981,"39",0.1081,0.1872,0.001473
1981,"40",0.1118,0.21,0.001604
1981,"41",0.126,0.2307,0.001777
1981,"42",0.1264,0.2524,0.001886
1981,"43",0.1443,0.2862,0.002143
1981,"44",0.1669,0.3144,0.002395
1981,"45",0.187,0.3638,0.002738
1981,"46",0.2063,0.4339,0.003181
1981,"47",0.2327,0.4675,0.00348
1981,"48",0.2458,0.5272,0.003837
1981,"49",0.2663,0.5911,0.004249
1981,"50",0.299,0.6534,0.00472
1981,"51",0.3173,0.7197,0.005133
1981,"52",0.3536,0.817,0.005788
1981,"53",0.4092,0.9241,0.006587
1981,"54",0.4223,1.001,0.007016
1981,"55",0.4887,1.1145,0.007889
1981,"56",0.5022,1.2416,0.008545
1981,"57",0.5562,1.3741,0.009425
1981,"58",0.6094,1.4452,0.009992
1981,"59",0.6774,1.5988,0.011008
1981,"60",0.7236,1.7404,0.0119
1981,"61",0.8443,1.9557,0.01353
1981,"62",0.9655,2.0986,0.014813
1981,"63",1.0106,2.2376,0.015677
1981,"64",1.1061,2.427,0.017079
1981,"65",1.2193,2.6656,0.018732
1981,"66",1.3263,2.924,0.020451
1981,"67",1.4862,3.1629,0.022373
1981,"68",1.7068,3.5217,0.025149
1981,"69",1.8398,3.8178,0.027149
1981,"70",2.1055,4.2535,0.03045
1981,"71",2.3703,4.7038,0.033821
1981,"72",2.7468,5.244,0.038117
1981,"73",3.0527,5.7361,0.041768
1981,"74",3.4399,6.3799,0.046505
1981,"75",3.9712,6.9666,0.051843
1981,"76",4.4696,7.6276,0.057202
1981,"77",5.0837,8.4208,0.063709
1981,"78",5.8437,9.4363,0.072026
1981,"79",6.441,10.0563,0.077731
1981,"80",7.4618,11.1693,0.08789
1981,"81",8.3977,12.3076,0.097532
1981,"82",9.3897,13.4634,0.107549
1981,"83",10.6753,14.7728,0.120144
1981,"84",11.9557,15.9014,0.132034
1981,"85",13.4227,17.314,0.145988
1981,"86",15.0788,19.5354,0.163938
1981,"87",16.4126,20.9867,0.177807
1981,"88",18.4132,23.0406,0.198082
1981,"89",20.1456,23.5632,0.211628
1981,"90",22.5018,26.3718,0.23631
1981,"100",45.3599,61.7647,0.495096
1981,"101",42.5842,58.9421,0.469251
1981,"102",61.8243,60.9137,0.61597
1981,"103",65.0847,39.1304,0.589147
1981,"104",53.4247,73.1707,0.57754
1981,"105",50,46.1538,0.494845
1981,"106",73.1707,42.8571,0.654545
1981,"107",94.7368,0,0.818182
1981,"108",0,NA,0
1981,"109",NA,300,3
1981,"110+",NA,NA,NA
1982,"0",1.1689,1.4466,0.013115
1982,"1",0.0646,0.0694,0.000671
1982,"2",0.0361,0.0485,0.000425
1982,"3",0.0319,0.0336,0.000328
1982,"4",0.0216,0.0328,0.000274
1982,"5",0.0213,0.0314,0.000265
1982,"6",0.0253,0.0311,0.000283
1982,"7",0.019,0.0262,0.000227
1982,"8",0.017,0.0278,0.000225
1982,"9",0.0186,0.026,0.000224
1982,"10",0.0123,0.0258,0.000192
1982,"11",0.0182,0.025,0.000216
1982,"12",0.0197,0.0288,0.000244
1982,"13",0.0189,0.0363,0.000278
1982,"14",0.0226,0.0458,0.000344
1982,"15",0.0296,0.0594,0.000448
1982,"16",0.0263,0.0785,0.000529
1982,"17",0.0341,0.1006,0.000679
1982,"18",0.0325,0.1083,0.000711
1982,"19",0.0345,0.1063,0.00071
1982,"20",0.0335,0.1057,0.000702
1982,"21",0.0356,0.1011,0.000688
1982,"22",0.0362,0.1202,0.000789
1982,"23",0.0362,0.1052,0.000711
1982,"24",0.0404,0.0987,0.000698
1982,"25",0.0365,0.104,0.000705
1982,"26",0.0325,0.0983,0.000655
1982,"27",0.041,0.1091,0.000751
1982,"28",0.0424,0.0916,0.00067
1982,"29",0.0458,0.106,0.000759
1982,"30",0.0448,0.0955,0.000702
1982,"31",0.0412,0.1076,0.000744
1982,"32",0.0471,0.1175,0.000822
1982,"33",0.0541,0.1106,0.000823
1982,"34",0.0686,0.1169,0.000927
1982,"35",0.0689,0.1247,0.000967
1982,"36",0.0785,0.1474,0.001128
1982,"37",0.079,0.1558,0.001172
1982,"38",0.0845,0.1782,0.001311
1982,"39",0.0907,0.1791,0.001345
1982,"40",0.1106,0.1997,0.001547
1982,"41",0.1276,0.2423,0.001843
1982,"42",0.1304,0.247,0.00188
1982,"43",0.1406,0.2836,0.002112
1982,"44",0.1575,0.3062,0.002308
1982,"45",0.1841,0.3498,0.002656
1982,"46",0.193,0.3891,0.002892
1982,"47",0.2129,0.448,0.003283
1982,"48",0.2398,0.4964,0.003657
1982,"49",0.2616,0.5586,0.004069
1982,"50",0.2944,0.6454,0.004656
1982,"51",0.3135,0.6939,0.004989
1982,"52",0.3389,0.7701,0.005486
1982,"53",0.3503,0.8506,0.005931
1982,"54",0.4115,0.9565,0.006752
1982,"55",0.4536,1.0567,0.00744
1982,"56",0.4941,1.2086,0.008357
1982,"57",0.5556,1.3389,0.009275
1982,"58",0.6106,1.4153,0.009897
1982,"59",0.6553,1.5474,0.01069
1982,"60",0.7265,1.7012,0.011724
1982,"61",0.8372,1.8646,0.01306
1982,"62",0.8709,2.034,0.014
1982,"63",1.039,2.1618,0.015467
1982,"64",1.09,2.3691,0.016686
1982,"65",1.159,2.5645,0.01795
1982,"66",1.3313,2.8316,0.020046
1982,"67",1.3791,3.0527,0.021264
1982,"68",1.5995,3.3505,0.023773
1982,"69",1.7805,3.7,0.026281
1982,"70",2.0997,4.1467,0.029944
1982,"71",2.293,4.4989,0.03247
1982,"72",2.5879,4.909,0.035816
1982,"73",2.9796,5.4688,0.040261
1982,"74",3.4228,6.1163,0.045327
1982,"75",3.8469,6.7557,0.050237
1982,"76",4.3742,7.4515,0.055982
1982,"77",4.8958,8.0709,0.061273
1982,"78",5.6152,8.9584,0.068764
1982,"79",6.3501,9.8981,0.076622
1982,"80",6.9737,10.7056,0.083104
1982,"81",8.0136,11.793,0.093335
1982,"82",8.9166,13.1152,0.103347
1982,"83",9.8634,14.1979,0.112768
1982,"84",11.4106,15.5233,0.127168
1982,"85",12.7809,16.5657,0.139464
1982,"86",14.0254,18.0383,0.152055
1982,"87",15.9055,20.0785,0.170999
1982,"88",17.706,21.4071,0.187794
1982,"89",18.8522,22.9111,0.200414
1982,"90",21.5387,23.8614,0.222131
1982,"100",47.5651,54.417,0.492281
1982,"101",56.3789,60.8,0.573634
1982,"102",54.6269,58.0645,0.554679
1982,"103",52.09,79.3388,0.597222
1982,"104",38.3721,75,0.463636
1982,"105",56.25,184.6154,0.715596
1982,"106",75,133.3333,0.857143
1982,"107",31.5789,75,0.444444
1982,"108",109.0909,NA,1.090909
1982,"109",0,NA,0
1982,"110+",NA,NA,NA
1983,"0",1.0915,1.2988,0.011981
1983,"1",0.0696,0.0743,0.00072
1983,"2",0.0372,0.056,0.000469
1983,"3",0.0339,0.0388,0.000364
1983,"4",0.0271,0.0317,0.000294
1983,"5",0.0199,0.0268,0.000234
1983,"6",0.0238,0.025,0.000244
1983,"7",0.0214,0.0228,0.000221
1983,"8",0.0163,0.0255,0.00021
1983,"9",0.0169,0.0253,0.000212
1983,"10",0.0146,0.0284,0.000217
1983,"11",0.0137,0.0303,0.000222
1983,"12",0.0175,0.0318,0.000248
1983,"13",0.0227,0.0313,0.000271
1983,"14",0.0205,0.045,0.00033
1983,"15",0.0264,0.0589,0.00043
1983,"16",0.0246,0.0831,0.000544
1983,"17",0.031,0.0975,0.000648
1983,"18",0.0307,0.0976,0.000647
1983,"19",0.0341,0.1106,0.00073
1983,"20",0.0336,0.1099,0.000724
1983,"21",0.0354,0.1123,0.000744
1983,"22",0.0309,0.109,0.000705
1983,"23",0.0346,0.1036,0.000696
1983,"24",0.0333,0.1075,0.000708
1983,"25",0.039,0.1025,0.00071
1983,"26",0.0396,0.1028,0.000714
1983,"27",0.042,0.1027,0.000724
1983,"28",0.0395,0.1042,0.000719
1983,"29",0.0424,0.1051,0.000738
1983,"30",0.0488,0.1,0.000744
1983,"31",0.0479,0.1022,0.00075
1983,"32",0.0559,0.1073,0.000816
1983,"33",0.0572,0.1066,0.000819
1983,"34",0.0647,0.1172,0.000909
1983,"35",0.0682,0.1233,0.000957
1983,"36",0.0711,0.1416,0.001063
1983,"37",0.0862,0.1413,0.001136
1983,"38",0.0949,0.162,0.001283
1983,"39",0.1056,0.1907,0.001479
1983,"40",0.1139,0.2077,0.001603
1983,"41",0.1201,0.2135,0.001663
1983,"42",0.1313,0.2638,0.001968
1983,"43",0.138,0.28,0.002081
1983,"44",0.1605,0.3138,0.002362
1983,"45",0.1637,0.3457,0.002535
1983,"46",0.1926,0.3732,0.002814
1983,"47",0.2179,0.4167,0.003154
1983,"48",0.2462,0.5031,0.003721
1983,"49",0.2626,0.5668,0.004117
1983,"50",0.2869,0.6503,0.004644
1983,"51",0.3139,0.6957,0.004998
1983,"52",0.3398,0.8043,0.005658
1983,"53",0.3767,0.8809,0.006213
1983,"54",0.4497,1.0098,0.00721
1983,"55",0.4475,1.0756,0.007507
1983,"56",0.4931,1.2095,0.008369
1983,"57",0.5318,1.3267,0.009105
1983,"58",0.5896,1.4554,0.009993
1983,"59",0.6681,1.6166,0.011132
1983,"60",0.7177,1.7108,0.011764
1983,"61",0.8058,1.8939,0.013013
1983,"62",0.9112,2.1045,0.014529
1983,"63",0.9925,2.2603,0.015662
1983,"64",1.102,2.5173,0.017384
1983,"65",1.1985,2.6719,0.018606
1983,"66",1.3477,2.8936,0.020423
1983,"67",1.4587,3.1685,0.022202
1983,"68",1.5998,3.4845,0.024345
1983,"69",1.8229,3.8355,0.027088
1983,"70",2.071,4.0649,0.029429
1983,"71",2.3314,4.5798,0.033036
1983,"72",2.6336,5.1289,0.036996
1983,"73",3.0151,5.6748,0.041382
1983,"74",3.3869,6.1574,0.045348
1983,"75",3.9754,6.9739,0.051912
1983,"76",4.4893,7.6908,0.057618
1983,"77",4.9792,8.4778,0.063436
1983,"78",5.8991,9.3216,0.071994
1983,"79",6.6757,10.0434,0.079188
1983,"80",7.4823,11.3094,0.088492
1983,"81",8.451,12.3172,0.098019
1983,"82",9.6134,13.547,0.10951
1983,"83",10.6541,14.5697,0.119413
1983,"84",12.2112,15.9273,0.133896
1983,"85",13.4736,17.4906,0.147148
1983,"86",15.0593,19.386,0.163557
1983,"87",16.5393,20.1982,0.175841
1983,"88",18.9801,23.484,0.20234
1983,"89",20.6128,25.1466,0.218898
1983,"90",22.6145,27.4069,0.239802
1983,"100",47.9914,55.9838,0.500795
1983,"101",59.1492,46.8354,0.561637
1983,"102",58.5752,62.5592,0.594427
1983,"103",56.4516,92.7273,0.647303
1983,"104",53.125,23.5294,0.469136
1983,"105",103.2258,0,0.820513
1983,"106",94.7368,0,0.818182
1983,"107",57.1429,0,0.444444
1983,"108",75,150,1
1983,"109",120,NA,1.2
1983,"110+",NA,NA,NA
1984,"0",0.9783,1.2508,0.011184
1984,"1",0.0556,0.0495,0.000525
1984,"2",0.0331,0.0435,0.000384
1984,"3",0.0304,0.0349,0.000327
1984,"4",0.0233,0.0328,0.000282
1984,"5",0.0168,0.0246,0.000208
1984,"6",0.0178,0.0268,0.000224
1984,"7",0.0183,0.0252,0.000219
1984,"8",0.0203,0.0239,0.000221
1984,"9",0.0133,0.0244,0.00019
1984,"10",0.0165,0.0228,0.000197
1984,"11",0.0164,0.0249,0.000208
1984,"12",0.0165,0.0232,0.000199
1984,"13",0.0179,0.034,0.000262
1984,"14",0.0202,0.0389,0.000298
1984,"15",0.0293,0.058,0.000439
1984,"16",0.0238,0.0759,0.000503
1984,"17",0.0264,0.0854,0.000564
1984,"18",0.0327,0.0922,0.000629
1984,"19",0.0316,0.0956,0.000641
1984,"20",0.0283,0.0967,0.000631
1984,"21",0.0307,0.1111,0.000715
1984,"22",0.0354,0.1138,0.000751
1984,"23",0.0321,0.1032,0.000681
1984,"24",0.0368,0.1071,0.000724
1984,"25",0.0366,0.0923,0.000647
1984,"26",0.0352,0.0958,0.000657
1984,"27",0.0338,0.0894,0.000617
1984,"28",0.0416,0.0973,0.000695
1984,"29",0.0447,0.0997,0.000722
1984,"30",0.0454,0.1007,0.000731
